id,Compound_CID,Data_Source,Compound,Source_Chemical_ID,Source_Chemical,Source_Chemical_URL,Source_Kind,Source_ID,Source,Source_URL,Source_Part,Taxonomy_ID,Source_Organism_ID,Source_Organism,Source_Organism_URL,Taxonomy,Evidence_IDs,Evidence_URLs,Evidence_PMIDs,Evidence_DOIs,pmcids,pclids,References
1463821,14777891,Natural Product Activity and Species Source (NPASS),Flavanthridin,NPC200557,Flavanthridin,https://bidd.group/NPASS/compound.php?compoundID=NPC200557,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
1462897,14777892,Natural Product Activity and Species Source (NPASS),Flavanthrinin,NPC53781,Flavanthrinin,https://bidd.group/NPASS/compound.php?compoundID=NPC53781,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1469211,15060023,Natural Product Activity and Species Source (NPASS),"4,7-Dihydroxy-2,3-dimethoxy phenanthrene",NPC171261,NPC171261,https://bidd.group/NPASS/compound.php?compoundID=NPC171261,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1472854,15287267,LOTUS - the natural products occurrence database,"(1S,4S,7S,8R,11S,12R,13S)-12-methyl-13-propan-2-yl-10-oxa-2-azatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",Q105147955,Mubironine B,https://www.wikidata.org/wiki/Q105147955,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1016/S0040-4020(00)00530-5,https://doi.org/10.1016/S0040-4020(00)00530-5,"",10.1016/S0040-4020(00)00530-5,"",728231821,"Morita H, Fujiwara M, Yoshida N, Kobayashi J. New Picrotoxinin-type and Dendrobine-type Sesquiterpenoids from Dendrobium Snowflake ‘Red Star’. Tetrahedron. 2000 Aug;56(32):5801–5. doi: 10.1016/s0040-4020(00)00530-5."
1475815,15558887,Natural Product Activity and Species Source (NPASS),"(1S,4S,7R,8S,11R,12R,13S)-7-hydroxy-2,12-dimethyl-13-propan-2-yl-10-oxa-2-azatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",NPC297948,NPC297948,https://bidd.group/NPASS/compound.php?compoundID=NPC297948,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1478062,15558892,Natural Product Activity and Species Source (NPASS),(-)-Dendrobin,NPC212832,NPC212832,https://bidd.group/NPASS/compound.php?compoundID=NPC212832,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1483554,15736297,LOTUS - the natural products occurrence database,Tristin,Q105144149,Tristin,https://www.wikidata.org/wiki/Q105144149,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
1483883,15736297,Natural Product Activity and Species Source (NPASS),Tristin,NPC197757,Tristin,https://bidd.group/NPASS/compound.php?compoundID=NPC197757,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
1496399,16104870,Natural Product Activity and Species Source (NPASS),Nobilin D,NPC476968,nobilin D,https://bidd.group/NPASS/compound.php?compoundID=NPC476968,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:17253844,https://www.ncbi.nlm.nih.gov/pubmed/17253844,17253844,"","","",""
1496543,16104870,LOTUS - the natural products occurrence database,Nobilin D,Q105250299,nobilin D,https://www.wikidata.org/wiki/Q105250299,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP060449R,https://doi.org/10.1021/NP060449R,"",10.1021/NP060449R,"",3063596,"Zhang X, Xu JK, Wang J, Wang NL, Kurihara H, Kitanaka S, Yao XS. Bioactive bibenzyl derivatives and fluorenones from Dendrobium nobile. J Nat Prod. 2007 Jan;70(1):24–8. doi: 10.1021/np060449r. PMID: 17253844."
1496490,16104871,LOTUS - the natural products occurrence database,Nobilone,Q105011064,Nobilone,https://www.wikidata.org/wiki/Q105011064,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP060449R,https://doi.org/10.1021/NP060449R,"",10.1021/NP060449R,"",3063596,"Zhang X, Xu JK, Wang J, Wang NL, Kurihara H, Kitanaka S, Yao XS. Bioactive bibenzyl derivatives and fluorenones from Dendrobium nobile. J Nat Prod. 2007 Jan;70(1):24–8. doi: 10.1021/np060449r. PMID: 17253844."
1496679,16104871,Natural Product Activity and Species Source (NPASS),Nobilone,NPC103752,Nobilone,https://bidd.group/NPASS/compound.php?compoundID=NPC103752,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1496975,16104871,Natural Product Activity and Species Source (NPASS),Nobilone,NPC103752,Nobilone,https://bidd.group/NPASS/compound.php?compoundID=NPC103752,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:17253844,https://www.ncbi.nlm.nih.gov/pubmed/17253844,17253844,"","","",""
1496544,16104872,LOTUS - the natural products occurrence database,Nobilin E,Q115970416,nobilin E,https://www.wikidata.org/wiki/Q115970416,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP060449R,https://doi.org/10.1021/NP060449R,"",10.1021/NP060449R,"",3063596,"Zhang X, Xu JK, Wang J, Wang NL, Kurihara H, Kitanaka S, Yao XS. Bioactive bibenzyl derivatives and fluorenones from Dendrobium nobile. J Nat Prod. 2007 Jan;70(1):24–8. doi: 10.1021/np060449r. PMID: 17253844."
1497113,16104872,Natural Product Activity and Species Source (NPASS),Nobilin E,NPC476969,nobilin E,https://bidd.group/NPASS/compound.php?compoundID=NPC476969,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:17253844,https://www.ncbi.nlm.nih.gov/pubmed/17253844,17253844,"","","",""
1525762,21574990,LOTUS - the natural products occurrence database,"3,3',5-Trihydroxybibenzyl",Q27159943,"3,3',5-Trihydroxybibenzyl",https://www.wikidata.org/wiki/Q27159943,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
1525810,21574990,Natural Product Activity and Species Source (NPASS),"3,3',5-Trihydroxybibenzyl",NPC143659,"3,3',5-Trihydroxybibenzyl",https://bidd.group/NPASS/compound.php?compoundID=NPC143659,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
1538500,21668724,Natural Product Activity and Species Source (NPASS),2-(3-Hydroxy-4-methoxyphenyl)ethyl 3-O-(6-deoxyhexopyranosyl)hexopyranoside,NPC35731,Darendoside A,https://bidd.group/NPASS/compound.php?compoundID=NPC35731,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1541252,21678577,Natural Product Activity and Species Source (NPASS),"2,4,7-Trihydroxy-9,10-dihydrophenanthrene",NPC142588,NPC142588,https://bidd.group/NPASS/compound.php?compoundID=NPC142588,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1541258,21678577,Natural Product Activity and Species Source (NPASS),"2,4,7-Trihydroxy-9,10-dihydrophenanthrene",NPC142588,NPC142588,https://bidd.group/NPASS/compound.php?compoundID=NPC142588,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1560820,23304338,Natural Product Activity and Species Source (NPASS),"(2R,3R,4R,5R,6R)-2-[[(1S,1aR,3aR,4S,7R,7aS,7bS)-4-hydroxy-1-(hydroxymethyl)-1,7-dimethyl-2,3,3a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[a]naphthalen-4-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",NPC169439,NPC169439,https://bidd.group/NPASS/compound.php?compoundID=NPC169439,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1561871,23304340,Natural Product Activity and Species Source (NPASS),"(2R,5S,6S,7R,11S)-7,11-dihydroxy-6-methyl-11-propan-2-yl-5-[[(2R,3R,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-9-oxatricyclo[6.2.1.02,6]undecan-10-one",NPC275003,NPC275003,https://bidd.group/NPASS/compound.php?compoundID=NPC275003,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1573585,23900101,Natural Product Activity and Species Source (NPASS),Fimbriol B,NPC151656,Fimbriol B,https://bidd.group/NPASS/compound.php?compoundID=NPC151656,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:18052323,https://www.ncbi.nlm.nih.gov/pubmed/18052323,18052323,"","","",""
1573755,23900101,Natural Product Activity and Species Source (NPASS),Fimbriol B,NPC151656,Fimbriol B,https://bidd.group/NPASS/compound.php?compoundID=NPC151656,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1574095,23900101,Natural Product Activity and Species Source (NPASS),Fimbriol B,NPC151656,Fimbriol B,https://bidd.group/NPASS/compound.php?compoundID=NPC151656,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1575917,23900101,LOTUS - the natural products occurrence database,Fimbriol B,Q105344334,fimbriol B,https://www.wikidata.org/wiki/Q105344334,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP070423F|DOI:10.1016/J.BMCL.2010.04.054,https://doi.org/10.1021/NP070423F|https://doi.org/10.1016/J.BMCL.2010.04.054,"",10.1021/NP070423F|10.1016/J.BMCL.2010.04.054,"",3789562|31542473,"Hwang JS, Lee SA, Hong SS, Han XH, Lee C, Kang SJ, Lee D, Kim Y, Hong JT, Lee MK, Hwang BY. Phenanthrenes from Dendrobium nobile and their inhibition of the LPS-induced production of nitric oxide in macrophage RAW 264.7 cells. Bioorganic & Medicinal Chemistry Letters. 2010 Jun;20(12):3785–7. doi: 10.1016/j.bmcl.2010.04.054.|Yang H, Sung SH, Kim YC. Antifibrotic phenanthrenes of Dendrobium nobile stems. J Nat Prod. 2007 Dec;70(12):1925–9. doi: 10.1021/np070423f. PMID: 18052323."
1576540,24762423,Natural Product Activity and Species Source (NPASS),"2,8-Dihydroxy-3,4,7-trimethoxyphenanthrene",NPC275061,"2,5,6-Trimethoxyphenanthrene-1,7-Diol",https://bidd.group/NPASS/compound.php?compoundID=NPC275061,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:18052323,https://www.ncbi.nlm.nih.gov/pubmed/18052323,18052323,"","","",""
1577424,24762423,LOTUS - the natural products occurrence database,"2,8-Dihydroxy-3,4,7-trimethoxyphenanthrene",Q105226700,"2,8-Dihydroxy-3,4,7-trimethoxyphenanthrene",https://www.wikidata.org/wiki/Q105226700,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP070423F,https://doi.org/10.1021/NP070423F,"",10.1021/NP070423F,"",31542473,"Yang H, Sung SH, Kim YC. Antifibrotic phenanthrenes of Dendrobium nobile stems. J Nat Prod. 2007 Dec;70(12):1925–9. doi: 10.1021/np070423f. PMID: 18052323."
1577569,24762423,Natural Product Activity and Species Source (NPASS),"2,8-Dihydroxy-3,4,7-trimethoxyphenanthrene",NPC275061,"2,5,6-Trimethoxyphenanthrene-1,7-Diol",https://bidd.group/NPASS/compound.php?compoundID=NPC275061,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1576735,24762424,Natural Product Activity and Species Source (NPASS),"3-Hydroxy-2,4,7-trimethoxy-9,10-dihydrophenanthrene",NPC158142,"2,4,7-Trimethoxy-9,10-Dihydrophenanthren-3-Ol",https://bidd.group/NPASS/compound.php?compoundID=NPC158142,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1576982,24762424,Natural Product Activity and Species Source (NPASS),"3-Hydroxy-2,4,7-trimethoxy-9,10-dihydrophenanthrene",NPC158142,"2,4,7-Trimethoxy-9,10-Dihydrophenanthren-3-Ol",https://bidd.group/NPASS/compound.php?compoundID=NPC158142,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:18052323,https://www.ncbi.nlm.nih.gov/pubmed/18052323,18052323,"","","",""
1577425,24762424,LOTUS - the natural products occurrence database,"3-Hydroxy-2,4,7-trimethoxy-9,10-dihydrophenanthrene",Q105135883,"3-Hydroxy-2,4,7-trimethoxy-9,10-dihydrophenanthrene",https://www.wikidata.org/wiki/Q105135883,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP070423F,https://doi.org/10.1021/NP070423F,"",10.1021/NP070423F,"",31542473,"Yang H, Sung SH, Kim YC. Antifibrotic phenanthrenes of Dendrobium nobile stems. J Nat Prod. 2007 Dec;70(12):1925–9. doi: 10.1021/np070423f. PMID: 18052323."
1576613,24762425,Natural Product Activity and Species Source (NPASS),"2,8-Dihydroxy-3,4,7-trimethoxy-9,10-dihydrophenanthrene",NPC10314,"2,5,6-Trimethoxy-9,10-Dihydrophenanthrene-1,7-Diol",https://bidd.group/NPASS/compound.php?compoundID=NPC10314,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:18052323,https://www.ncbi.nlm.nih.gov/pubmed/18052323,18052323,"","","",""
1576795,24762425,Natural Product Activity and Species Source (NPASS),"2,8-Dihydroxy-3,4,7-trimethoxy-9,10-dihydrophenanthrene",NPC10314,"2,5,6-Trimethoxy-9,10-Dihydrophenanthrene-1,7-Diol",https://bidd.group/NPASS/compound.php?compoundID=NPC10314,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1577426,24762425,LOTUS - the natural products occurrence database,"2,8-Dihydroxy-3,4,7-trimethoxy-9,10-dihydrophenanthrene",Q105192392,"2,8-Dihydroxy-3,4,7-trimethoxy-9,10-dihydrophenanthrene",https://www.wikidata.org/wiki/Q105192392,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP070423F,https://doi.org/10.1021/NP070423F,"",10.1021/NP070423F,"",31542473,"Yang H, Sung SH, Kim YC. Antifibrotic phenanthrenes of Dendrobium nobile stems. J Nat Prod. 2007 Dec;70(12):1925–9. doi: 10.1021/np070423f. PMID: 18052323."
1576549,24762426,Natural Product Activity and Species Source (NPASS),"2-Hydroxy-4,7-dimethoxy-9,10-dihydrophenanthrene",NPC170485,Coelonin,https://bidd.group/NPASS/compound.php?compoundID=NPC170485,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:18052323,https://www.ncbi.nlm.nih.gov/pubmed/18052323,18052323,"","","",""
1576685,24762426,Natural Product Activity and Species Source (NPASS),"2-Hydroxy-4,7-dimethoxy-9,10-dihydrophenanthrene",NPC170485,Coelonin,https://bidd.group/NPASS/compound.php?compoundID=NPC170485,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1576723,24762426,Natural Product Activity and Species Source (NPASS),"2-Hydroxy-4,7-dimethoxy-9,10-dihydrophenanthrene",NPC170485,Coelonin,https://bidd.group/NPASS/compound.php?compoundID=NPC170485,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:18052323,https://www.ncbi.nlm.nih.gov/pubmed/18052323,18052323,"","","",""
1577427,24762426,LOTUS - the natural products occurrence database,"2-Hydroxy-4,7-dimethoxy-9,10-dihydrophenanthrene",Q105034668,"2-Hydroxy-4,7-dimethoxy-9,10-dihydrophenanthrene",https://www.wikidata.org/wiki/Q105034668,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP070423F,https://doi.org/10.1021/NP070423F,"",10.1021/NP070423F,"",31542473,"Yang H, Sung SH, Kim YC. Antifibrotic phenanthrenes of Dendrobium nobile stems. J Nat Prod. 2007 Dec;70(12):1925–9. doi: 10.1021/np070423f. PMID: 18052323."
1577428,24762427,LOTUS - the natural products occurrence database,"1-(2-Hydroxy-3,4,7-trimethoxy-9,10-dihydrophenanthren-1-yl)-3,4,7-trimethoxy-9,10-dihydrophenanthren-2-ol",Q104981059,"2,2'-Dihydroxy-3,3',4,4',7,7'-hexamethoxy-9,9',10,10'-tetrahydro-1,1'-biphenanthrene",https://www.wikidata.org/wiki/Q104981059,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP070423F,https://doi.org/10.1021/NP070423F,"",10.1021/NP070423F,"",31542473,"Yang H, Sung SH, Kim YC. Antifibrotic phenanthrenes of Dendrobium nobile stems. J Nat Prod. 2007 Dec;70(12):1925–9. doi: 10.1021/np070423f. PMID: 18052323."
4134408,24762427,Natural Product Activity and Species Source (NPASS),"1-(2-Hydroxy-3,4,7-trimethoxy-9,10-dihydrophenanthren-1-yl)-3,4,7-trimethoxy-9,10-dihydrophenanthren-2-ol",NPC262297,"2,2'-Dihydroxy-3,3',4,4',7,7'-Hexamethoxy-9,9',10,10'-Tetrahydro-1,1'-Biphenanthrene",https://bidd.group/NPASS/compound.php?compoundID=NPC262297,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:18052323,https://www.ncbi.nlm.nih.gov/pubmed/18052323,18052323,"","","",""
1576686,24762428,Natural Product Activity and Species Source (NPASS),"4,9-Dimethoxyphenanthrene-2,3,5-Triol",NPC105847,"4,9-Dimethoxyphenanthrene-2,3,5-Triol",https://bidd.group/NPASS/compound.php?compoundID=NPC105847,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1577429,24762428,LOTUS - the natural products occurrence database,"4,9-Dimethoxyphenanthrene-2,3,5-Triol",Q105016909,"4,9-Dimethoxyphenanthrene-2,3,5-triol",https://www.wikidata.org/wiki/Q105016909,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP070423F,https://doi.org/10.1021/NP070423F,"",10.1021/NP070423F,"",31542473,"Yang H, Sung SH, Kim YC. Antifibrotic phenanthrenes of Dendrobium nobile stems. J Nat Prod. 2007 Dec;70(12):1925–9. doi: 10.1021/np070423f. PMID: 18052323."
1577430,24762428,Natural Product Activity and Species Source (NPASS),"4,9-Dimethoxyphenanthrene-2,3,5-Triol",NPC105847,"4,9-Dimethoxyphenanthrene-2,3,5-Triol",https://bidd.group/NPASS/compound.php?compoundID=NPC105847,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:18052323,https://www.ncbi.nlm.nih.gov/pubmed/18052323,18052323,"","","",""
1578290,24777877,LOTUS - the natural products occurrence database,"(1S,2S,5R,6R,7S,8S,11S)-7-hydroxy-5-(hydroxymethyl)-11-[(2R)-1-hydroxypropan-2-yl]-6-methyl-9-oxatricyclo[6.2.1.02,6]undecan-10-one",Q105144222,"(1S,2S,5R,6R,7S,8S,11S)-7-hydroxy-5-(hydroxymethyl)-11-[(2R)-1-hydroxypropan-2-yl]-6-methyl-9-oxatricyclo[6.2.1.02,6]undecan-10-one",https://www.wikidata.org/wiki/Q105144222,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1002/HLCA.200790245,https://doi.org/10.1002/HLCA.200790245,"",10.1002/HLCA.200790245,"",655459085,"Zhang X, Liu H, Gao H, Han H, Wang N, Wu H, Yao X, Wang Z. Nine New Sesquiterpenes from <i>Dendrobium nobile</i>. Helvetica Chimica Acta. 2007 Dec;90(12):2386–94. doi: 10.1002/hlca.200790245."
1578881,24777877,Natural Product Activity and Species Source (NPASS),"(1S,2S,5R,6R,7S,8S,11S)-7-hydroxy-5-(hydroxymethyl)-11-[(2R)-1-hydroxypropan-2-yl]-6-methyl-9-oxatricyclo[6.2.1.02,6]undecan-10-one",NPC197908,NPC197908,https://bidd.group/NPASS/compound.php?compoundID=NPC197908,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1578291,24777879,LOTUS - the natural products occurrence database,"(1R,1aR,4R,4aS,7R,7aS,7bS)-1,4-bis(hydroxymethyl)-1,7-dimethyl-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulen-4-ol",Q105328872,"(1R,1aR,4R,4aS,7R,7aS,7bS)-1,4-bis(hydroxymethyl)-1,7-dimethyl-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulen-4-ol",https://www.wikidata.org/wiki/Q105328872,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1002/HLCA.200790245,https://doi.org/10.1002/HLCA.200790245,"",10.1002/HLCA.200790245,"",655459085,"Zhang X, Liu H, Gao H, Han H, Wang N, Wu H, Yao X, Wang Z. Nine New Sesquiterpenes from <i>Dendrobium nobile</i>. Helvetica Chimica Acta. 2007 Dec;90(12):2386–94. doi: 10.1002/hlca.200790245."
1578628,24777879,Natural Product Activity and Species Source (NPASS),"(1R,1aR,4R,4aS,7R,7aS,7bS)-1,4-bis(hydroxymethyl)-1,7-dimethyl-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulen-4-ol",NPC10426,NPC10426,https://bidd.group/NPASS/compound.php?compoundID=NPC10426,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1578292,24777882,LOTUS - the natural products occurrence database,"(1S,2S,4S,4aR,8aS)-6-(hydroxymethyl)-1-methyl-4-propan-2-yl-3,4,4a,7,8,8a-hexahydro-2H-naphthalene-1,2-diol",Q104995867,Dendronobilin G,https://www.wikidata.org/wiki/Q104995867,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1002/HLCA.200790245,https://doi.org/10.1002/HLCA.200790245,"",10.1002/HLCA.200790245,"",655459085,"Zhang X, Liu H, Gao H, Han H, Wang N, Wu H, Yao X, Wang Z. Nine New Sesquiterpenes from <i>Dendrobium nobile</i>. Helvetica Chimica Acta. 2007 Dec;90(12):2386–94. doi: 10.1002/hlca.200790245."
1578293,24777882,Natural Product Activity and Species Source (NPASS),"(1S,2S,4S,4aR,8aS)-6-(hydroxymethyl)-1-methyl-4-propan-2-yl-3,4,4a,7,8,8a-hexahydro-2H-naphthalene-1,2-diol",NPC164749,NPC164749,https://bidd.group/NPASS/compound.php?compoundID=NPC164749,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1672916,42608199,LOTUS - the natural products occurrence database,Dendrobane A,Q105134423,Dendrobane A,https://www.wikidata.org/wiki/Q105134423,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1055/S-2002-33786,https://doi.org/10.1055/S-2002-33786,"",10.1055/S-2002-33786,"",6417918,"Ye Q, Zhao W. New alloaromadendrane, cadinene and cyclocopacamphane type sesquiterpene derivatives and bibenzyls from Dendrobium nobile. Planta Med. 2002 Aug;68(8):723–9. doi: 10.1055/s-2002-33786. PMID: 12221596."
1698138,44418770,Natural Product Activity and Species Source (NPASS),"3-Methoxy-5-[2-(3-methoxyphenyl)ethyl]benzene-1,2-diol",NPC221077,"5-(3-Methoxyphenethyl)-3-Methoxybenzene-1,2-Diol",https://bidd.group/NPASS/compound.php?compoundID=NPC221077,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1698275,44418770,Natural Product Activity and Species Source (NPASS),"3-Methoxy-5-[2-(3-methoxyphenyl)ethyl]benzene-1,2-diol",NPC221077,"5-(3-Methoxyphenethyl)-3-Methoxybenzene-1,2-Diol",https://bidd.group/NPASS/compound.php?compoundID=NPC221077,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:17253844,https://www.ncbi.nlm.nih.gov/pubmed/17253844,17253844,"","","",""
